Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general,Unnamed: 13
CORDOBA,Colón,Villa Allende,14021290,1,6366,0,1885,4,0,0,345,8601,00
CORDOBA,Colón,Villa Cerro Azul,14021300,75,0,0,0,0,0,0,20,95,00
CORDOBA,Colón,Villa El Fachinal - Parque Norte - Guiñazú Norte,14021310,388,0,0,0,0,1,0,0,389,00
CORDOBA,Colón,Villa Los Llanos - Juárez Celman,14021320,508,0,0,499,0,0,0,360,1367,00
CORDOBA,Colón,Dumesnil,14021270,0,0,0,34,0,0,0,0,34,00
CORDOBA,Colón,Mi Granja,14021210,0,0,0,5,0,0,0,0,5,00
CORDOBA,Cruz del Eje,Alto de los Quebrachos,14028010,0,0,0,0,6,0,0,1,7,00
CORDOBA,Cruz del Eje,Bañado de Soto,14028020,0,0,0,0,0,0,0,8,8,00
CORDOBA,Cruz del Eje,Canteras Quilpo,14028030,0,0,0,0,0,0,0,2,2,00
CORDOBA,Cruz del Eje,Cruz de Caña,14028040,0,0,0,0,0,0,0,2,2,00
CORDOBA,Cruz del Eje,Cruz del Eje,14028050,1565,1733,0,3055,0,0,0,575,6928,00
CORDOBA,Cruz del Eje,El Brete,14028060,0,0,0,1,0,0,0,65,66,00
CORDOBA,Cruz del Eje,Guanaco Muerto,14028080,0,0,0,0,0,0,0,17,17,00
CORDOBA,Cruz del Eje,La Banda,14028090,0,0,0,0,0,1,0,0,1,00
CORDOBA,Cruz del Eje,La Batea,14028100,0,0,0,0,0,0,0,1,1,00
CORDOBA,Cruz del Eje,La Higuera,14028110,18,0,0,0,0,0,0,2,20,00
CORDOBA,Cruz del Eje,Las Playas,14028130,0,0,0,1,0,0,0,176,177,00
CORDOBA,Cruz del Eje,Los Chañaritos,14028140,0,0,0,1,0,0,0,9,10,00
CORDOBA,Cruz del Eje,Media Naranja,14028150,0,0,0,0,0,0,0,60,60,00
CORDOBA,Cruz del Eje,Paso Viejo,14028160,72,0,0,0,0,0,0,21,93,00
CORDOBA,Cruz del Eje,San Marcos Sierra,14028170,0,16,0,429,0,0,0,199,644,00
CORDOBA,Cruz del Eje,Serrezuela,14028180,102,0,0,10,0,0,0,2,114,00
CORDOBA,Cruz del Eje,Tuclame,14028190,0,0,0,0,0,0,0,3,3,00
CORDOBA,Cruz del Eje,Villa de Soto,14028200,625,0,0,341,0,2,0,293,1261,00
CORDOBA,General Roca,Del Campillo,14035010,1050,0,0,0,0,1,0,0,1051,00
CORDOBA,General Roca,Hipólito Bouchard,14035030,0,0,0,0,0,1,0,0,1,00
CORDOBA,General Roca,Huinca Renancó,14035040,572,0,1,1294,0,0,0,1097,2964,00
CORDOBA,General Roca,ITALÓ,14035050,0,0,0,0,171,0,0,0,171,00
CORDOBA,General Roca,Nicolás Bruzzone,14035070,0,0,0,0,0,0,0,91,91,00
CORDOBA,General Roca,PINCÉN,14035090,0,0,0,0,9,0,0,0,9,00
CORDOBA,General Roca,Villa Huidobro,14035120,0,789,10,2,0,1,0,1099,1901,00
CORDOBA,General Roca,Villa Valeria,14035140,632,0,0,0,0,1,0,216,849,00
CORDOBA,General Roca,Santa Magdalena (Est Jovita),14035110,0,1666,0,37,0,0,0,82,1785,00
CORDOBA,General San Martín,Arroyo Cabral,14042020,4,393,0,2,0,1,0,276,676,00
CORDOBA,General San Martín,Ausonia,14042030,0,0,0,1,0,0,0,0,1,00
CORDOBA,General San Martín,Chazón,14042040,0,388,0,0,0,0,0,0,388,00
CORDOBA,General San Martín,Etruria,14042050,47,1,0,0,2,1,0,0,51,00
CORDOBA,General San Martín,La Laguna,14042060,524,0,0,0,0,0,0,0,524,00
CORDOBA,General San Martín,La Playosa,14042080,650,0,0,0,0,1,0,70,721,00
CORDOBA,General San Martín,Pasco,14042110,0,0,0,1,0,0,0,0,1,00
CORDOBA,General San Martín,Silvio Pellico,14042130,150,0,0,0,0,0,0,65,215,00
CORDOBA,General San Martín,Ticino,14042140,0,663,0,6,0,2,0,0,671,00
CORDOBA,General San Martín,Tío Pujio,14042150,567,0,0,2,0,0,0,53,622,00
CORDOBA,General San Martín,Villa María,14042170,2354,15284,0,10543,0,1,0,2022,30204,00
CORDOBA,General San Martín,Villa Nueva,14042180,1120,2288,0,1001,1,1,0,993,5404,00
CORDOBA,General San Martín,Arroyo Algodón,14042010,0,0,0,1,0,0,0,0,1,00
CORDOBA,Ischilín,Chuña,14049030,0,0,0,0,0,2,0,102,104,00
CORDOBA,Ischilín,Copacabana,14049040,0,0,0,0,0,0,0,12,12,00
CORDOBA,Ischilín,Deán Funes,14049050,1950,1948,0,263,0,1,0,0,4162,00
CORDOBA,Ischilín,Esquina del Alambre,14049060,0,0,0,0,0,0,0,1,1,00
CORDOBA,Ischilín,Olivares de San Nicolás,14049090,0,0,0,0,0,0,0,1,1,00
CORDOBA,Ischilín,Quilino,14049100,205,0,0,94,0,0,0,0,299,00
CORDOBA,Ischilín,Villa Quilino,14049130,0,0,0,36,0,0,0,0,36,00
CORDOBA,Juárez Celman,Alejandro Roca (Est Alejandro),14056010,439,0,0,0,0,0,0,235,674,00
CORDOBA,Juárez Celman,Bengolea,14056030,0,0,0,269,0,0,0,0,269,00
CORDOBA,Juárez Celman,Carnerillo,14056040,129,0,0,505,23,1,0,222,880,00
CORDOBA,Juárez Celman,Charras,14056050,0,0,0,1,0,0,0,12,13,00
CORDOBA,Juárez Celman,General Cabrera,14056070,986,0,0,0,0,0,0,0,986,00
CORDOBA,Juárez Celman,General Deheza,14056080,10,1126,0,3464,0,0,0,0,4600,00
CORDOBA,Juárez Celman,Huanchillas,14056090,0,0,0,11,0,0,0,0,11,00
CORDOBA,Juárez Celman,La Carlota,14056100,986,0,0,0,0,0,0,0,986,00
CORDOBA,Juárez Celman,Los Cisnes,14056110,2,165,0,0,0,0,0,0,167,00
CORDOBA,Juárez Celman,Olaeta,14056120,0,65,0,0,0,0,0,0,65,00
CORDOBA,Juárez Celman,Santa Eufemia,14056150,0,587,0,0,0,1,0,57,645,00
CORDOBA,Juárez Celman,Ucacha,14056160,143,1747,0,1,0,0,0,59,1950,00
CORDOBA,Juárez Celman,Villa Reducción,14056170,0,0,0,0,0,0,0,232,232,00
CORDOBA,Marcos Juárez,Alejo Ledesma,14063010,0,0,0,1,0,3,0,79,83,00
CORDOBA,Marcos Juárez,Arias,14063020,493,0,0,0,0,0,0,0,493,00
CORDOBA,Marcos Juárez,Camilo Aldao,14063030,1155,0,0,0,0,1,0,0,1156,00
CORDOBA,Marcos Juárez,Colonia Italiana,14063070,0,158,0,0,31,0,0,10,199,00
CORDOBA,Marcos Juárez,Corral de Bustos,14063090,752,4591,0,1027,1796,0,0,46,8212,00
CORDOBA,Marcos Juárez,Cruz Alta,14063100,669,0,0,1,0,1,0,0,671,00
CORDOBA,Marcos Juárez,General Baldissera,14063110,451,0,0,0,0,1,0,0,452,00
CORDOBA,Marcos Juárez,General Roca,14063120,1127,0,0,1,0,2,0,0,1130,00
CORDOBA,Marcos Juárez,Guatimozín,14063130,170,0,0,601,596,1,0,30,1398,00
CORDOBA,Marcos Juárez,Inriville,14063140,233,0,0,0,0,0,0,89,322,00
CORDOBA,Marcos Juárez,Isla Verde,14063150,765,262,0,0,0,0,0,0,1027,00
CORDOBA,Marcos Juárez,Leones,14063160,167,2548,0,1,0,0,0,23,2739,00
CORDOBA,Marcos Juárez,Los Surgentes,14063170,757,0,0,6,0,1,0,0,764,00
CORDOBA,Marcos Juárez,Marcos Juárez,14063180,652,9716,0,2,0,0,0,239,10609,00
CORDOBA,Marcos Juárez,Monte Buey,14063190,1563,0,0,0,0,0,0,0,1563,00
CORDOBA,Marcos Juárez,Villa Elisa,14063230,1031,0,12,0,0,0,0,0,1043,00
CORDOBA,Marcos Juárez,Saira,14063210,234,0,0,0,0,0,0,0,234,00
CORDOBA,Marcos Juárez,Capitán General Bernardo O'Higgins,14063040,0,0,0,30,0,0,0,141,171,00
CORDOBA,Marcos Juárez,Cavanagh,14063050,0,0,0,0,0,0,0,322,322,00
CORDOBA,Minas,Ciénaga del Coro,14070010,0,0,0,1,0,0,0,64,65,00
CORDOBA,Minas,La Playa,14070050,0,0,0,0,0,0,0,53,53,00
CORDOBA,Minas,San Carlos Minas,14070060,204,0,0,2,0,0,0,290,496,00
CORDOBA,Minas,Tosno,14070080,0,0,0,0,0,0,0,27,27,00
CORDOBA,Minas,El Chacho,14070020,0,0,0,1,0,0,0,173,174,00
CORDOBA,Minas,Estancia de Guadalupe,14070030,0,0,0,0,0,0,0,35,35,00
CORDOBA,Minas,Guasapampa,14070040,0,0,0,0,0,0,0,34,34,00
CORDOBA,Minas,Talaini,14070070,0,0,0,0,0,0,0,23,23,00
CORDOBA,OTROS,OTROS,Sin Datos,0,0,0,0,485,0,0,268,753,00
CORDOBA,Pocho,Chancani,14077010,0,0,0,0,0,0,0,97,97,00
CORDOBA,Pocho,Las Palmas,14077020,0,0,0,0,0,0,0,9,9,00
CORDOBA,Pocho,Salsacate,14077040,155,0,0,3,0,1,0,298,457,00
CORDOBA,Pocho,Villa de Pocho,14077080,0,0,0,0,0,0,0,40,40,00
CORDOBA,Pocho,Los Talares,14077030,0,0,0,0,0,0,0,39,39,00
CORDOBA,Pocho,San Gerónimo,14077050,0,0,0,0,0,0,0,11,11,00
CORDOBA,Pocho,Tala Cañada,14077060,0,0,0,0,0,0,0,39,39,00
CORDOBA,Pocho,Taninga,14077070,0,0,0,0,0,0,0,167,167,00
CORDOBA,Presidente Roque Sáenz Peña,General Levalle,14084010,3,2441,0,1,29,0,0,148,2622,00
CORDOBA,Presidente Roque Sáenz Peña,La Cesira,14084020,395,0,0,2,17,1,0,38,453,00
CORDOBA,Presidente Roque Sáenz Peña,Laboulaye,14084030,1088,5570,0,1,1,0,0,668,7328,00
CORDOBA,Presidente Roque Sáenz Peña,Melo,14084050,0,0,0,10,21,0,0,389,420,00
CORDOBA,Presidente Roque Sáenz Peña,Río Bamba,14084060,0,0,0,0,0,0,0,29,29,00
CORDOBA,Presidente Roque Sáenz Peña,Rosales,14084070,0,0,0,0,0,0,0,132,132,00
CORDOBA,Presidente Roque Sáenz Peña,Serrano,14084090,0,1033,0,0,0,1,0,81,1115,00
CORDOBA,Presidente Roque Sáenz Peña,San Joaquín,14084080,0,0,0,0,0,0,0,42,42,00
CORDOBA,Presidente Roque Sáenz Peña,Leguizamón,14084040,0,0,0,1,0,0,0,0,1,00
CORDOBA,Punilla,Bialet Massé,14091020,941,0,0,1,0,0,0,333,1275,00
CORDOBA,Punilla,Cabalango,14091030,0,0,0,0,0,0,0,207,207,00
CORDOBA,Punilla,Capilla del Monte,14091040,1643,457,0,0,0,0,0,282,2382,00
CORDOBA,Punilla,Casa Grande,14091050,0,0,0,0,0,0,0,57,57,00
CORDOBA,Punilla,Charbonier,14091060,0,0,0,0,0,0,0,102,102,00
CORDOBA,Punilla,Cosquín,14091070,1307,4694,0,0,0,0,0,113,6114,00
CORDOBA,Punilla,Cuesta Blanca,14091080,0,0,0,0,0,0,0,40,40,00
CORDOBA,Punilla,Estancia Vieja,14091090,0,0,0,0,0,0,0,216,216,00
CORDOBA,Punilla,Huerta Grande,14091100,0,109,0,416,0,0,0,103,628,00
CORDOBA,Punilla,La Cumbre,14091110,1044,0,0,0,0,0,0,175,1219,00
CORDOBA,Punilla,La Falda,14091120,1336,4689,0,8,0,0,0,26,6059,00
CORDOBA,Punilla,Las Jarillas,14091130,0,0,0,0,0,0,0,4,4,00
CORDOBA,Punilla,Los Cocos,14091140,206,0,0,0,0,0,0,52,258,00
CORDOBA,Punilla,Mayu Sumaj,14091160,0,128,0,0,0,0,0,49,177,00
CORDOBA,Punilla,San Antonio de Arredondo,14091180,0,1322,0,1,0,0,0,112,1435,00
CORDOBA,Punilla,San Esteban,14091190,62,0,0,0,0,0,0,42,104,00
CORDOBA,Punilla,San Roque,14091200,0,0,0,0,0,0,0,233,233,00
CORDOBA,Punilla,Santa María de Punilla,14091210,1273,0,0,2,1,0,0,113,1389,00
CORDOBA,Punilla,Tala Huasi,14091220,0,0,0,0,0,0,0,15,15,00
CORDOBA,Punilla,Tanti,14091230,0,0,0,0,225,0,0,373,598,00
CORDOBA,Punilla,Valle Hermoso,14091240,913,16,0,0,0,0,0,116,1045,00
CORDOBA,Punilla,Villa Carlos Paz,14091250,1857,21973,0,6,1,2,0,642,24481,00
CORDOBA,Punilla,Villa Giardino,14091270,992,0,0,365,0,0,0,253,1610,00
CORDOBA,Punilla,Villa Parque Siquimán,14091290,0,0,0,0,0,0,0,285,285,00
CORDOBA,Punilla,Villa Río Icho Cruz,14091300,0,0,0,0,0,0,0,147,147,00
CORDOBA,Punilla,Villa Santa Cruz del Lago,14091320,272,0,0,0,0,0,0,279,551,00
CORDOBA,Río Cuarto,Achiras,14098010,0,0,0,50,0,0,0,258,308,00
CORDOBA,Río Cuarto,Adelia María,14098020,353,2469,0,15,0,0,0,179,3016,00
CORDOBA,Río Cuarto,Alcira (Est Gigena),14098030,464,0,0,883,0,1,0,0,1348,00
CORDOBA,Río Cuarto,ALPA CORRAL,14098040,0,0,0,0,160,0,0,0,160,00
CORDOBA,Río Cuarto,Berrotarán,14098050,609,1445,0,2,0,0,0,133,2189,00
CORDOBA,Río Cuarto,Bulnes,14098060,50,0,0,0,0,1,0,0,51,00
CORDOBA,Río Cuarto,Chaján,14098070,0,0,0,78,0,1,0,0,79,00
CORDOBA,Río Cuarto,Chucul,14098080,19,0,0,3,0,0,0,74,96,00
CORDOBA,Río Cuarto,Coronel Moldes,14098100,501,0,0,0,1340,0,0,0,1841,00
CORDOBA,Río Cuarto,Elena,14098110,139,0,0,596,0,0,0,86,821,00
CORDOBA,Río Cuarto,La Carolina,14098120,7,0,0,0,0,2,0,66,75,00
CORDOBA,Río Cuarto,Las Acequias,14098150,422,0,0,8,0,0,0,0,430,00
CORDOBA,Río Cuarto,LAS ALBAHACAS,14098160,9,0,0,0,14,0,0,0,23,00
CORDOBA,Río Cuarto,Las Higueras,14098170,256,573,0,645,0,0,0,0,1474,00
CORDOBA,Río Cuarto,Las Peñas,14098180,5,0,0,0,0,0,0,25,30,00
CORDOBA,Río Cuarto,Las Vertientes,14098190,48,0,0,25,0,0,0,0,73,00
CORDOBA,Río Cuarto,Malena,14098200,1,0,0,0,0,0,0,0,1,00
CORDOBA,Río Cuarto,OTROS,Sin Datos,0,0,0,1,30,0,0,0,31,00
CORDOBA,Río Cuarto,Río Cuarto,14098230,6460,39139,1,18376,0,6,0,1254,65236,00
CORDOBA,Río Cuarto,SAMPACHO,14098240,588,0,0,29,1070,0,0,219,1906,00
CORDOBA,Río Cuarto,San Basilio,14098250,37,0,0,865,0,1,0,0,903,00
CORDOBA,Río Cuarto,Santa Catalina (Est Holmberg),14098260,456,0,0,511,0,0,0,178,1145,00
CORDOBA,Río Cuarto,Vicuña Mackenna,14098290,2268,1472,0,71,0,1,0,0,3812,00
CORDOBA,Río Cuarto,VILLA EL CHACAY,14098300,0,0,0,0,4,0,0,0,4,00
CORDOBA,Río Cuarto,Washington,14098320,0,0,0,0,0,0,0,38,38,00
CORDOBA,Río Cuarto,Coronel Baigorria,14098090,0,0,0,0,0,0,0,74,74,00
CORDOBA,Río Primero,Cañada de Machado,14105020,0,0,0,0,0,0,0,11,11,00
CORDOBA,Río Primero,Esquina,14105090,0,0,0,56,0,1,0,0,57,00
CORDOBA,Río Primero,La Para,14105110,0,1167,0,4,0,1,0,154,1326,00
CORDOBA,Río Primero,La Puerta,14105130,0,0,0,1,0,0,0,100,101,00
CORDOBA,Río Primero,Montecristo,14105190,217,0,0,1331,0,2,0,185,1735,00
CORDOBA,Río Primero,OTROS,Sin Datos,0,0,0,0,0,0,0,20,20,00
CORDOBA,Río Primero,Piquillín,14105210,158,0,0,0,0,0,0,0,158,00
CORDOBA,Río Primero,Río Primero,14105240,1206,0,0,703,0,0,0,187,2096,00
CORDOBA,Río Primero,Santa Rosa de Río Primero,14105260,363,0,0,806,0,0,0,339,1508,00
CORDOBA,Río Primero,Villa Fontana,14105270,0,0,0,170,0,0,0,231,401,00
CORDOBA,Río Primero,Diego de Rojas,14105060,0,0,0,1,0,0,0,0,1,00
CORDOBA,Río Primero,La Quinta,14105140,0,0,0,0,0,0,0,20,20,00
CORDOBA,Río Seco,Sebastián Elcano,14112110,0,0,0,2,0,0,0,0,2,00
CORDOBA,Río Seco,Villa de María,14112130,0,610,0,0,427,0,0,242,1279,00
CORDOBA,Río Seco,Cerro Colorado,14112010,0,0,0,0,0,0,0,60,60,00
CORDOBA,Río Seco,Rayo Cortado,14112080,0,0,0,0,0,0,0,57,57,00
CORDOBA,Río Segundo,Capilla del Carmen,14119030,0,138,0,0,0,0,0,15,153,00
CORDOBA,Río Segundo,Carrilobo,14119040,0,599,0,0,0,1,0,60,660,00
CORDOBA,Río Segundo,Colazo,14119050,0,0,0,2,0,1,0,0,3,00
CORDOBA,Río Segundo,Costasacate,14119070,126,0,0,153,0,0,0,12,291,00
CORDOBA,Río Segundo,Laguna Larga,14119090,748,0,0,1,0,0,0,704,1453,00
CORDOBA,Río Segundo,Las Junturas,14119100,62,0,0,514,0,1,0,0,577,00
CORDOBA,Río Segundo,Los Chañaritos,14119110,6,0,0,32,0,0,0,31,69,00
CORDOBA,Río Segundo,Luque,14119120,46,637,0,431,0,0,0,20,1134,00
CORDOBA,Río Segundo,Manfredi,14119130,76,0,0,4,0,0,0,0,80,00
CORDOBA,Río Segundo,Oncativo,14119150,2514,73,0,152,0,0,0,436,3175,00
CORDOBA,Río Segundo,Pilar,14119160,1951,0,0,206,377,2,0,1402,3938,00
CORDOBA,Río Segundo,Pozo del Molle,14119170,0,1892,0,0,0,0,0,0,1892,00
CORDOBA,Río Segundo,Rincón,14119180,0,126,0,0,0,0,0,17,143,00
CORDOBA,Río Segundo,Río Segundo,14119190,2416,0,0,509,580,0,0,1404,4909,00
CORDOBA,Río Segundo,Santiago Temple,14119200,95,653,0,0,0,1,0,81,830,00
CORDOBA,Río Segundo,Villa del Rosario,14119210,141,7257,0,0,0,0,0,71,7469,00
CORDOBA,Río Segundo,Calchín,14119010,0,894,0,0,0,0,0,28,922,00
CORDOBA,San Alberto,Arroyo Los Patos,14126020,0,40,0,20,0,0,0,5,65,00
CORDOBA,San Alberto,El Huayco,14126030,66,0,0,0,0,0,0,6,72,00
CORDOBA,San Alberto,La Cortadera,14126040,0,0,0,1,0,0,0,0,1,00
CORDOBA,San Alberto,Las Calles,14126050,0,0,0,12,0,0,0,47,59,00
CORDOBA,San Alberto,Las Rabonas,14126070,0,0,0,15,0,0,0,32,47,00
CORDOBA,San Alberto,Mina Clavero,14126090,1853,302,0,187,0,0,0,0,2342,00
CORDOBA,San Alberto,Nono,14126110,215,30,0,122,0,0,0,35,402,00
CORDOBA,San Alberto,San Huberto,14126130,0,0,0,3,0,0,0,27,30,00
CORDOBA,San Alberto,San Lorenzo,14126140,0,0,0,1,0,0,0,20,21,00
CORDOBA,San Alberto,San Pedro,14126160,0,0,0,6,0,0,0,403,409,00
CORDOBA,San Alberto,San Vicente,14126170,0,0,0,6,0,0,0,33,39,00
CORDOBA,San Alberto,Sauce Arriba,14126180,0,0,0,0,0,0,0,21,21,00
CORDOBA,San Alberto,Villa Cura Brochero,14126200,0,180,0,125,0,0,0,3,308,00
CORDOBA,San Alberto,Villa Sarmiento,14126210,1,0,0,0,0,0,0,423,424,00
CORDOBA,San Javier,Conlara,14133010,0,0,0,0,0,0,0,24,24,00
CORDOBA,San Javier,Cruz Caña,14133030,0,0,0,0,0,0,0,41,41,00
CORDOBA,San Javier,Dos Arroyos,14133040,0,0,0,0,0,0,0,5,5,00
CORDOBA,San Javier,El Pantanillo,14133050,0,0,0,0,0,0,0,4,4,00
CORDOBA,San Javier,La Paz,14133060,0,0,0,0,0,1,0,268,269,00
CORDOBA,San Javier,La Población,14133070,0,0,0,0,0,0,0,78,78,00
CORDOBA,San Javier,La Ramada,14133080,0,0,0,0,0,0,0,14,14,00
CORDOBA,San Javier,La Travesía,14133090,0,0,0,0,0,0,0,49,49,00
CORDOBA,San Javier,Las Chacras,14133095,0,0,0,2,0,0,0,0,2,00
CORDOBA,San Javier,Las Tapias,14133100,0,0,0,0,0,0,0,251,251,00
CORDOBA,San Javier,Loma Bola,14133105,0,0,0,0,0,0,0,20,20,00
CORDOBA,San Javier,Los Cerrillos,14133110,0,0,0,0,0,0,0,64,64,00
CORDOBA,San Javier,Los Hornillos,14133120,290,0,0,0,0,0,0,43,333,00
CORDOBA,San Javier,Los Molles,14133130,0,0,0,0,0,0,0,36,36,00
CORDOBA,San Javier,Los Romeros,14133040,0,0,0,0,0,0,0,9,9,00
CORDOBA,San Javier,Luyaba,14133150,0,0,0,0,0,0,0,124,124,00
CORDOBA,San Javier,Quebracho Ladeado,14133155,0,0,0,0,0,0,0,10,10,00
CORDOBA,San Javier,Quebrada de los Pozos,14133160,0,0,0,0,0,1,0,81,82,00
CORDOBA,San Javier,San Javier y Yacanto,14133170,0,0,0,0,0,0,0,280,280,00
CORDOBA,San Javier,San José,14133180,0,0,0,0,0,0,0,69,69,00
CORDOBA,San Javier,Villa de las Rosas,14133190,0,0,0,0,0,0,0,329,329,00
CORDOBA,San Javier,Villa Dolores,14133200,901,802,0,4892,0,0,0,2167,8762,00
CORDOBA,San Javier,Villa La Viña,14133210,0,0,0,0,0,0,0,6,6,00
CORDOBA,San Justo,Alicia,14140010,0,360,0,858,0,1,0,0,1219,00
CORDOBA,San Justo,Altos de Chipión,14140020,606,0,0,0,0,1,0,0,607,00
CORDOBA,San Justo,Arroyito,14140030,538,6608,0,2121,0,1,58,103,9429,00
CORDOBA,San Justo,Brinkmann,14140050,188,0,0,2547,0,0,0,0,2735,00
CORDOBA,San Justo,Colonia Anita,14140060,0,0,0,0,0,0,0,4,4,00
CORDOBA,San Justo,Colonia Las Pichanas,14140080,0,0,0,0,0,0,0,43,43,00
CORDOBA,San Justo,Colonia Marina,14140090,0,203,0,171,0,1,0,103,478,00
CORDOBA,San Justo,Colonia San Bartolomé,14140110,0,0,0,0,0,0,0,390,390,00
CORDOBA,San Justo,Devoto,14140160,611,0,0,2,1,0,0,0,614,00
CORDOBA,San Justo,El Arañado,14140170,0,479,0,0,0,1,0,66,546,00
CORDOBA,San Justo,El Fuertecito,14140190,0,0,0,0,0,0,0,9,9,00
CORDOBA,San Justo,El Tío,14140200,30,526,0,126,0,0,0,0,682,00
CORDOBA,San Justo,Estación Luxardo,14140210,0,0,0,0,0,0,0,36,36,00
CORDOBA,San Justo,Freyre,14140220,268,2230,0,0,0,0,0,63,2561,00
CORDOBA,San Justo,La Francia,14140230,620,0,0,495,0,0,0,119,1234,00
CORDOBA,San Justo,La Tordilla,14140250,435,0,0,0,0,0,0,45,480,00
CORDOBA,San Justo,Las Varillas,14140270,514,3948,0,2767,0,1,0,0,7230,00
CORDOBA,San Justo,Marull,14140280,0,0,0,485,0,1,0,235,721,00
CORDOBA,San Justo,Miramar,14140290,0,735,0,0,137,0,0,158,1030,00
CORDOBA,San Justo,Morteros,14140300,202,0,0,6554,0,0,0,0,6756,00
CORDOBA,San Justo,Plaza Luxardo,14140310,0,0,0,0,0,0,0,6,6,00
CORDOBA,San Justo,Plaza San Francisco,14140320,0,0,0,0,0,0,0,9,9,00
CORDOBA,San Justo,Porteña,14140330,804,0,0,1123,0,0,0,70,1997,00
CORDOBA,San Justo,Quebracho Herrado,14140340,0,0,0,0,0,0,0,18,18,00
CORDOBA,San Justo,Sacanta,14140350,0,923,0,257,0,1,0,120,1301,00
CORDOBA,San Justo,San Francisco,14140360,3271,16552,0,7,60,0,0,1222,21112,00
CORDOBA,San Justo,Saturnino María Laspiur,14140370,0,758,0,0,0,1,0,0,759,00
CORDOBA,San Justo,Tránsito,14140400,77,1025,0,0,0,0,0,118,1220,00
CORDOBA,San Justo,Villa Concepción del Tío,14140420,0,245,0,0,0,0,0,132,377,00
CORDOBA,San Justo,Villa San Esteban,14140440,0,0,0,0,0,0,0,28,28,00
CORDOBA,San Justo,Toro Pujio,14140390,77,0,0,0,0,0,0,0,77,00
CORDOBA,San Justo,Colonia Vignaud,14140150,94,0,0,102,0,0,0,0,196,00
CORDOBA,San Justo,Seeber,14140380,66,0,0,0,0,0,0,0,66,00
CORDOBA,San Justo,El Fortín,14140180,0,395,0,0,0,0,0,63,458,00
CORDOBA,San Justo,Las Varas,14140260,0,0,0,148,11,0,0,0,159,00
CORDOBA,San Justo,Villa del Tránsito,14140430,0,0,0,0,0,0,0,51,51,00
CORDOBA,San Justo,La Paquita,14140240,270,0,0,0,0,0,0,76,346,00
CORDOBA,Santa María,Alta Gracia,14147010,3452,1452,0,10895,0,0,0,327,16126,00
CORDOBA,Santa María,Anisacate,14147020,416,0,0,0,0,0,0,107,523,00
CORDOBA,Santa María,Despeñaderos,14147080,1287,0,0,236,0,0,0,158,1681,00
CORDOBA,Santa María,La Cumbrecita,14147280,0,0,0,0,0,0,0,2,2,00
CORDOBA,Santa María,La Paisanita,14147150,33,0,0,0,0,0,0,1,34,00
CORDOBA,Santa María,La Rancherita,14147170,0,0,0,0,0,0,0,1,1,00
CORDOBA,Santa María,La Serranita,14147180,0,0,0,0,0,0,0,1,1,00
CORDOBA,Santa María,Lozada,14147200,0,0,0,0,0,0,0,1,1,00
CORDOBA,Santa María,Malagueño,14147210,49,0,0,16,0,0,0,383,448,00
CORDOBA,Santa María,Monte Ralo,14147220,0,0,0,0,0,0,0,23,23,00
CORDOBA,Santa María,OTROS,Sin Datos,0,0,0,0,0,0,0,602,602,00
CORDOBA,Santa María,Potrero de Garay,14147230,0,0,0,2,0,0,0,828,830,00
CORDOBA,Santa María,Rafael García,14147240,0,0,0,0,0,0,0,1,1,00
CORDOBA,Santa María,San Nicolás,14147260,7,0,0,0,0,0,0,0,7,00
CORDOBA,Santa María,Toledo,14147280,517,0,0,163,0,0,0,4,684,00
CORDOBA,Santa María,Valle de Anisacate,14147300,0,0,0,0,0,0,0,62,62,00
CORDOBA,Santa María,Villa Ciudad de América (Loteo Diego de Rojas),14147310,0,0,0,0,0,0,0,232,232,00
CORDOBA,Santa María,Villa del Prado,14147320,0,0,0,1,0,0,0,49,50,00
CORDOBA,Santa María,Villa La Bolsa,14147330,0,0,0,0,0,0,0,54,54,00
CORDOBA,Santa María,Villa Los Aromos,14147340,98,0,0,0,0,0,0,62,160,00
CORDOBA,Santa María,Villa Parque Santa Ana,14147350,268,0,0,0,0,0,0,0,268,00
CORDOBA,Santa María,Villa San Isidro - José de la Quintana,14147360,0,0,0,0,0,0,0,63,63,00
CORDOBA,Santa María,La Donosa,14147280,0,0,0,0,0,0,0,74,74,00
CORDOBA,Santa María,José de la Quintana,14147115,0,0,0,0,0,0,0,10,10,00
CORDOBA,Sobremonte,San Francisco del Chañar,14154050,0,0,0,1,0,1,0,0,2,00
CORDOBA,Sobremonte,Caminiaga,14154010,0,0,0,2,0,0,0,0,2,00
CORDOBA,Tercero Arriba,Almafuerte,14161010,836,2554,0,3,5,0,0,351,3749,00
CORDOBA,Tercero Arriba,Colonia Almada,14161020,0,0,0,0,0,0,0,1,1,00
CORDOBA,Tercero Arriba,Corralito,14161030,0,0,0,151,265,1,0,35,452,00
CORDOBA,Tercero Arriba,General Fotheringham,14161050,31,0,0,0,0,0,0,40,71,00
CORDOBA,Tercero Arriba,Hernando,14161060,372,3031,0,3,0,0,0,0,3406,00
CORDOBA,Tercero Arriba,James Craik,14161070,229,622,0,2,0,0,0,637,1490,00
CORDOBA,Tercero Arriba,Las Isletillas,14161080,0,0,0,0,0,0,0,8,8,00
